sto,ocp
0,4.26136400000000
0.0222203989495333,4.21980810000000
0.0444408804136065,4.19733190000000
0.0666614359392308,4.18494890000000
0.0888819997352981,4.17687850000000
0.111102268298080,4.16882660000000
0.133322521511367,4.15394450000000
0.155543168191107,4.13173530000000
0.177763912705946,4.10527180000000
0.199984615808806,4.07855990000000
0.222205364847796,4.05364180000000
0.244425970266227,4.03128000000000
0.266646901729858,4.01185700000000
0.288867087343199,3.99323490000000
0.311087369102282,3.97457480000000
0.333307927918261,3.95463630000000
0.355528671286697,3.93330500000000
0.377748946292569,3.91065740000000
0.399969442379047,3.88760900000000
0.422189913043514,3.86427430000000
0.444410295349879,3.84187460000000
0.466630754045829,3.82145910000000
0.488851537060710,3.80367680000000
0.511072394847074,3.78839370000000
0.533293059202255,3.77477070000000
0.555513605159448,3.76292230000000
0.577734320595250,3.75132180000000
0.599954897238561,3.74029350000000
0.622175473449489,3.72911290000000
0.644396020606796,3.71810360000000
0.666617032970590,3.70669390000000
0.688838180330216,3.69471190000000
0.711058868132470,3.68217640000000
0.733279481051473,3.66874410000000
0.755500228844701,3.65475870000000
0.777720969026360,3.64048700000000
0.799941781180940,3.62615800000000
0.822162714583742,3.61188630000000
0.844383694196670,3.59784360000000
0.866604398998573,3.58454490000000
0.888825177687542,3.57227660000000
0.911046037044030,3.56067610000000
0.933267117190783,3.54964780000000
0.955487926092967,3.53831460000000
