# OCP data for LG M50 NMC cathode
sto,ocp
0.277710571174282,4.31088300000000
0.293718651649242,4.23780870000000
0.309726745352569,4.20407770000000
0.325734862097351,4.18859620000000
0.341742991444180,4.17949060000000
0.357751092080332,4.17206480000000
0.373759184175652,4.15923690000000
0.389767265813807,4.13650130000000
0.405775335237038,4.11242960000000
0.421783424787941,4.08501720000000
0.437791485403816,4.06018210000000
0.453799542247922,4.03975630000000
0.469807597990073,4.02343460000000
0.485815668580348,4.00760980000000
0.501823750549531,3.98752760000000
0.517831800036336,3.95858810000000
0.533839826769457,3.93579530000000
0.549847914447138,3.91096000000000
0.565855938379178,3.88478850000000
0.581863954536870,3.86029670000000
0.597872012015202,3.83591960000000
0.613880038596633,3.81322220000000
0.629888100477654,3.79571720000000
0.645896176528028,3.77844140000000
0.661904206719556,3.76658680000000
0.677912240834227,3.75513320000000
0.693920292605989,3.74224780000000
0.709928362424913,3.72907610000000
0.725936426907539,3.71611450000000
0.741944429176203,3.70315270000000
0.757952456043546,3.68887380000000
0.773960486827060,3.67503400000000
0.789968502375522,3.66107960000000
0.805976565126412,3.64655260000000
0.821984561379161,3.62912390000000
0.837992587992467,3.61576150000000
0.854000608224935,3.60224600000000
0.870008591010290,3.58934160000000
0.886016588646507,3.57716270000000
0.902024559235567,3.56631990000000
0.918032602327865,3.55513360000000
0.932183708812829,3.54572250000000
