t,V_mean,V_std,T_mean,T_std
0,4.03133333333333,0.00419682419614320,26.5358000000000,0.274272255250144
4.97886522464104,3.99923189297883,0.00454330219019888,26.5359831537315,0.274074236679774
9.95773044928208,3.98730944853457,0.00466580850708080,26.5440503143759,0.271854446571239
14.9365956739231,3.97804709835518,0.00457100196293540,26.5547570893665,0.286972843068009
19.9154608985642,3.97072457107169,0.00459474630540751,26.5867660517787,0.280238021385455
24.8943261232052,3.96433964864238,0.00459943908989775,26.6243395674142,0.285840318065480
29.8731913478462,3.95842425513900,0.00465299491320006,26.6634127288671,0.294647911982765
34.8520565724873,3.95358232563919,0.00463546575190416,26.7054872219402,0.292945656383738
39.8309217971283,3.94878956514086,0.00465992569253321,26.7479652377954,0.290991965744588
44.8097870217693,3.94476624614556,0.00464786705973664,26.7948104384456,0.295479298329102
49.7886522464104,3.94083585103010,0.00471476700122485,26.8419026703735,0.299909101934522
54.7675174710514,3.93716681597544,0.00468737493084043,26.8903779787789,0.302621199467722
59.7463826956925,3.93406636970788,0.00467760879506137,26.9412787199883,0.302365812912222
64.7252479203335,3.93096592344033,0.00466786239419970,26.9921794611976,0.302111457907069
69.7041131449745,3.92790889480966,0.00463653190522549,27.0428909468664,0.301756021028731
74.6829783696156,3.92545847549267,0.00460098831448305,27.0944154809569,0.299024562678536
79.6618435942566,3.92303666647413,0.00458915055018993,27.1463108608692,0.296214888732877
84.6407088188977,3.92061485745559,0.00457731716373744,27.1982062407816,0.293566160297175
89.6195740435387,3.91819304843705,0.00456548818916691,27.2501016206939,0.291082771010024
94.5984392681797,3.91626728835933,0.00455402997500721,27.3049031638330,0.289105414480787
99.5773044928208,3.91443929748345,0.00455758594499647,27.3595621870099,0.287636001721722
104.556169717462,3.91261130660758,0.00456118867549989,27.4142212101868,0.286174364666046
109.535034942103,3.91078331573171,0.00456483805580341,27.4688802333637,0.284720623065455
114.513900166744,3.90895532485583,0.00456853397411461,27.5235392565405,0.283274898476300
119.492765391385,3.90723641946569,0.00456127596644633,27.5775106548545,0.282653433580095
124.471630616026,3.90588106171009,0.00453532041769565,27.6329088285874,0.281932988989083
129.450495840667,3.90452570395449,0.00451009090011805,27.6883070023202,0.281408940895598
134.429361065308,3.90317034619889,0.00448559966454278,27.7437051760530,0.281082387782680
139.408226289949,3.90181498844330,0.00446185886832310,27.7991033497859,0.280954018296965
144.387091514590,3.90045963068770,0.00443888055236716,27.8545015235187,0.281024104024500
149.365956739231,3.89916944039902,0.00442707487718248,27.9101850832107,0.281976920219916
154.344821963872,3.89808515419454,0.00443629767024756,27.9655777248711,0.285785137716067
159.323687188513,3.89700086799006,0.00444558393934186,28.0209703665315,0.289626082947354
164.302552413154,3.89591658178558,0.00445493328751822,28.0763630081918,0.293498471016156
169.281417637795,3.89483229558111,0.00446434531847211,28.1317556498522,0.297401073696057
174.260282862436,3.89374800937663,0.00447381963658667,28.1871482915126,0.301332717048231
179.239148087077,3.89267700041331,0.00448646749086475,28.2412671614302,0.306031232173802
184.218013311718,3.89165909907850,0.00451053717567087,28.2920571187941,0.311137990039970
189.196878536359,3.89064119774368,0.00453474230558314,28.3428470761579,0.316394722976662
194.175743761001,3.88962329640887,0.00455908072328176,28.3936370335217,0.321794081222631
199.154608985642,3.88860539507405,0.00458355030551324,28.4444269908855,0.327329006953894
204.133474210283,3.88758749373924,0.00460814896279985,28.4952169482493,0.332992740128066
209.112339434924,3.88658745696650,0.00462191908412295,28.5460658040053,0.338111565104810
214.091204659565,3.88570785744348,0.00460672209142179,28.5922254167102,0.340845248083403
219.070069884206,3.88482825792046,0.00459165476071647,28.6383850294151,0.343586486303376
224.048935108847,3.88394865839744,0.00457671837261343,28.6845446421200,0.346335100365836
229.027800333488,3.88306905887442,0.00456191421329010,28.7307042548249,0.349090916046781
234.006665558129,3.88218945935140,0.00454724357421220,28.7768638675298,0.351853764131067
238.985530782770,3.88131765203360,0.00453537012760633,28.8234136377577,0.354431534727640
243.964396007411,3.88047124494541,0.00452105418410180,28.8750758982945,0.357297159284130
248.943261232052,3.87962483785722,0.00450675388119320,28.9267786476161,0.360193330030857
253.922126456693,3.87877843076903,0.00449246936824027,28.9784813969378,0.363118335995671
258.900991681334,3.87793202368084,0.00447820079634350,29.0301841462595,0.366071485976641
263.879856905975,3.87708561659266,0.00446394831836469,29.0818868955811,0.369052104350268
268.858722130616,3.87624343844490,0.00445348733261770,29.1329179401951,0.371798349725855
273.837587355257,3.87542961953198,0.00446751445728290,29.1791167220882,0.370899204220748
278.816452579898,3.87461640487862,0.00448206217788422,29.2252818668656,0.370086868617260
283.795317804539,3.87380319022526,0.00449662408654257,29.2714470116430,0.369365944581366
288.774183029180,3.87298997557190,0.00451120004586302,29.3176121564203,0.368736968274465
